id,time,Simulation_reset
2821.0,304.0
2841.0,311.0
2861.0,314.0
2821.0,315.0
2452.0,325.0
2468.0,326.0
2484.0,328.0
2480.0,335.0
2452.0,341.0
2461.0,325.0
2469.0,325.0
2481.0,325.0
2485.0,325.0
2489.0,325.0
2457.0,334.0
2477.0,336.0
2473.0,338.0
2461.0,339.0
2469.0,339.0
2485.0,339.0
2481.0,340.0
2489.0,340.0
2466.0,325.0
2470.0,325.0
2478.0,325.0
2490.0,325.0
2458.0,326.0
2482.0,334.0
2474.0,335.0
2454.0,337.0
2478.0,338.0
2466.0,339.0
2470.0,340.0
2490.0,340.0
2451.0,325.0
2475.0,325.0
2479.0,325.0
2467.0,335.0
2487.0,335.0
2451.0,340.0
2479.0,340.0
2844.0,331.0
2824.0,333.0
2864.0,337.0
2841.0,322.0
2823.0,332.0
2843.0,333.0
2504.0,347.0
2512.0,348.0
2516.0,348.0
2508.0,350.0
2496.0,351.0
2528.0,351.0
2532.0,351.0
2520.0,352.0
2524.0,354.0
2500.0,356.0
2504.0,358.0
2516.0,359.0
2505.0,346.0
2509.0,346.0
2513.0,346.0
2521.0,346.0
2517.0,347.0
2497.0,350.0
2501.0,351.0
2529.0,355.0
2505.0,357.0
2509.0,357.0
2513.0,357.0
2521.0,357.0
2493.0,358.0
2517.0,358.0
2502.0,346.0
2514.0,347.0
2522.0,347.0
2530.0,348.0
2510.0,350.0
2518.0,350.0
2506.0,352.0
2498.0,353.0
2494.0,357.0
2502.0,357.0
2514.0,358.0
2522.0,359.0
2530.0,360.0
2510.0,361.0
2511.0,347.0
2499.0,349.0
2527.0,349.0
2531.0,350.0
2507.0,351.0
2523.0,352.0
2503.0,354.0
2515.0,354.0
2511.0,358.0
2499.0,360.0
2527.0,361.0
2588.0,348.0
2584.0,360.0
2609.0,353.0
2575.0,347.0
2595.0,360.0
2844.0,343.0
2868.0,360.0
2889.0,353.0
2826.0,350.0
2846.0,350.0
2823.0,344.0
2847.0,354.0
2496.0,363.0
2532.0,363.0
2520.0,364.0
2508.0,365.0
2512.0,365.0
2528.0,367.0
2500.0,368.0
2504.0,369.0
2516.0,371.0
2496.0,374.0
2532.0,374.0
2520.0,375.0
2524.0,376.0
2512.0,377.0
2508.0,378.0
2528.0,379.0
2500.0,380.0
2504.0,380.0
2497.0,362.0
2501.0,362.0
2529.0,366.0
2505.0,368.0
2509.0,368.0
2521.0,368.0
2513.0,370.0
2517.0,370.0
2493.0,371.0
2525.0,371.0
2497.0,373.0
2501.0,374.0
2529.0,377.0
2505.0,379.0
2521.0,379.0
2509.0,380.0
2506.0,364.0
2498.0,365.0
2526.0,367.0
2518.0,368.0
2494.0,369.0
2502.0,369.0
2514.0,369.0
2522.0,370.0
2530.0,371.0
2510.0,373.0
2498.0,376.0
2506.0,376.0
2526.0,378.0
2518.0,380.0
2494.0,381.0
2502.0,381.0
2507.0,363.0
2519.0,363.0
2523.0,364.0
2495.0,366.0
2531.0,367.0
2503.0,368.0
2499.0,372.0
2527.0,373.0
2507.0,375.0
2519.0,375.0
2515.0,379.0
2531.0,379.0
2495.0,380.0
2503.0,380.0
2579.0,366.0
2845.0,375.0
2826.0,363.0
2826.0,375.0
2846.0,378.0
2875.0,369.0
2895.0,378.0
2496.0,385.0
2516.0,385.0
2520.0,386.0
2532.0,386.0
2528.0,392.0
2525.0,382.0
2493.0,383.0
2497.0,384.0
2517.0,384.0
2501.0,385.0
2505.0,392.0
2514.0,382.0
2522.0,382.0
2530.0,382.0
2510.0,385.0
2498.0,388.0
2526.0,390.0
2530.0,395.0
2499.0,383.0
2511.0,385.0
2507.0,386.0
2660.0,388.0
2657.0,391.0
2665.0,392.0
2662.0,388.0
2666.0,397.0
2658.0,399.0
2679.0,392.0
2900.0,387.0
2844.0,389.0
2824.0,390.0
2880.0,393.0
2844.0,401.0
2825.0,397.0
2875.0,382.0
2934.0,397.0
5.0,398.0
5.0,398.0
74.0,398.0
31.0,398.0
47.0,398.0
164.0,400.0
188.0,400.0
380.0,400.0
432.0,400.0
952.0,400.0
956.0,400.0
960.0,400.0
988.0,400.0
1172.0,400.0
1200.0,400.0
1216.0,400.0
1424.0,400.0
1468.0,400.0
1876.0,400.0
1888.0,400.0
2028.0,400.0
425.0,400.0
473.0,400.0
513.0,400.0
597.0,400.0
677.0,400.0
909.0,400.0
1169.0,400.0
1309.0,400.0
1577.0,400.0
1721.0,400.0
2037.0,400.0
178.0,400.0
210.0,400.0
222.0,400.0
246.0,400.0
442.0,400.0
726.0,400.0
798.0,400.0
806.0,400.0
866.0,400.0
894.0,400.0
926.0,400.0
974.0,400.0
998.0,400.0
1474.0,400.0
1506.0,400.0
1726.0,400.0
1882.0,400.0
1986.0,400.0
2062.0,400.0
2074.0,400.0
818.0,401.0
1342.0,401.0
119.0,400.0
171.0,400.0
187.0,400.0
367.0,400.0
695.0,400.0
1303.0,400.0
1447.0,400.0
1691.0,400.0
1695.0,400.0
2091.0,400.0
667.0,401.0
775.0,401.0
2680.0,404.0
2675.0,405.0
2900.0,417.0
2843.0,402.0
2843.0,415.0
2932.0,420.0
76.0,421.0
25.0,421.0
25.0,421.0
77.0,421.0
42.0,421.0
2880.0,428.0
2880.0,440.0
2841.0,431.0
2842.0,429.0
2822.0,437.0
2823.0,424.0
2843.0,427.0
124.0,423.0
140.0,423.0
248.0,423.0
272.0,423.0
324.0,423.0
448.0,423.0
520.0,423.0
732.0,423.0
792.0,423.0
1116.0,423.0
1324.0,423.0
1360.0,423.0
1420.0,423.0
1612.0,423.0
1644.0,423.0
1896.0,423.0
1932.0,423.0
2020.0,423.0
2032.0,423.0
201.0,423.0
269.0,423.0
573.0,423.0
733.0,423.0
753.0,423.0
765.0,423.0
937.0,423.0
1097.0,423.0
1365.0,423.0
1385.0,423.0
1449.0,423.0
1981.0,423.0
1993.0,423.0
2005.0,423.0
2029.0,423.0
389.0,424.0
146.0,423.0
286.0,423.0
334.0,423.0
578.0,423.0
690.0,423.0
902.0,423.0
990.0,423.0
1002.0,423.0
1026.0,423.0
1154.0,423.0
1298.0,423.0
1434.0,423.0
1622.0,423.0
1834.0,423.0
139.0,423.0
183.0,423.0
211.0,423.0
411.0,423.0
423.0,423.0
475.0,423.0
567.0,423.0
735.0,423.0
763.0,423.0
779.0,423.0
1007.0,423.0
1107.0,423.0
1311.0,423.0
1387.0,423.0
1567.0,423.0
1803.0,423.0
1859.0,423.0
1951.0,423.0
1955.0,423.0
2011.0,423.0
2900.0,445.0
2841.0,451.0
2821.0,456.0
2879.0,449.0
2879.0,460.0
2900.0,466.0
2897.0,478.0
2841.0,480.0
2821.0,481.0
2878.0,471.0
2821.0,492.0
2878.0,483.0
2894.0,492.0
2874.0,493.0
2895.0,488.0
2821.0,503.0
2873.0,505.0
2841.0,513.0
2821.0,516.0
2894.0,504.0
2874.0,506.0
2870.0,508.0
2890.0,512.0
2870.0,521.0
2891.0,511.0
2366.0,522.0
2366.0,533.0
2384.0,527.0
2388.0,527.0
2396.0,527.0
2408.0,527.0
2420.0,527.0
2428.0,527.0
2440.0,527.0
2376.0,528.0
2444.0,529.0
2448.0,530.0
2400.0,536.0
2392.0,537.0
2436.0,537.0
2372.0,539.0
2396.0,540.0
2384.0,541.0
2420.0,541.0
2428.0,541.0
2440.0,541.0
2369.0,527.0
2393.0,527.0
2397.0,527.0
2409.0,527.0
2433.0,527.0
2445.0,527.0
2413.0,528.0
2441.0,530.0
2385.0,537.0
2405.0,537.0
2421.0,538.0
2409.0,541.0
2445.0,541.0
2370.0,527.0
2414.0,527.0
2418.0,527.0
2422.0,527.0
2430.0,527.0
2442.0,527.0
2386.0,528.0
2410.0,528.0
2438.0,529.0
2402.0,530.0
2398.0,537.0
2434.0,537.0
2418.0,541.0
2430.0,541.0
2442.0,541.0
2379.0,527.0
2387.0,527.0
2399.0,527.0
2403.0,527.0
2407.0,527.0
2411.0,527.0
2419.0,527.0
2439.0,527.0
2447.0,528.0
2375.0,536.0
2415.0,537.0
2395.0,538.0
2391.0,540.0
2379.0,541.0
2387.0,541.0
2403.0,541.0
2411.0,541.0
2419.0,541.0
2439.0,541.0
2841.0,525.0
2821.0,528.0
2865.0,528.0
2886.0,526.0
2890.0,526.0
2886.0,541.0
2891.0,524.0
2887.0,529.0
2867.0,538.0
2388.0,542.0
2408.0,542.0
2369.0,542.0
2397.0,542.0
2433.0,543.0
2414.0,542.0
2422.0,542.0
2370.0,543.0
2399.0,542.0
2407.0,542.0
2821.0,542.0
2841.0,543.0
2881.0,547.0
2821.0,553.0
2841.0,554.0
2861.0,555.0
2881.0,560.0
2866.0,543.0
2882.0,559.0
2887.0,542.0
2452.0,576.0
2468.0,577.0
2484.0,579.0
2461.0,576.0
2469.0,576.0
2481.0,576.0
2485.0,576.0
2489.0,576.0
2466.0,576.0
2470.0,576.0
2478.0,576.0
2490.0,576.0
2458.0,577.0
2451.0,576.0
2475.0,576.0
2479.0,576.0
2821.0,566.0
2841.0,570.0
2881.0,571.0
2861.0,572.0
2821.0,580.0
2862.0,562.0
2882.0,574.0
2480.0,586.0
2452.0,592.0
2457.0,585.0
2477.0,587.0
2473.0,589.0
2461.0,590.0
2469.0,590.0
2485.0,590.0
2481.0,591.0
2489.0,591.0
2482.0,585.0
2474.0,586.0
2454.0,588.0
2478.0,589.0
2466.0,590.0
2470.0,591.0
2490.0,591.0
2467.0,586.0
2487.0,586.0
2451.0,591.0
2479.0,591.0
2844.0,588.0
2864.0,591.0
2844.0,601.0
2841.0,582.0
2861.0,584.0
2823.0,587.0
2883.0,599.0
2823.0,600.0
2524.0,606.0
2500.0,607.0
2508.0,607.0
2516.0,608.0
2520.0,609.0
2496.0,610.0
2504.0,610.0
2512.0,611.0
2528.0,611.0
2500.0,618.0
2508.0,618.0
2516.0,619.0
2524.0,619.0
2496.0,621.0
2520.0,621.0
2509.0,607.0
2513.0,607.0
2501.0,609.0
2493.0,611.0
2497.0,611.0
2517.0,611.0
2505.0,618.0
2509.0,619.0
2513.0,619.0
2501.0,620.0
2502.0,607.0
2506.0,607.0
2514.0,607.0
2522.0,607.0
2494.0,609.0
2530.0,609.0
2510.0,610.0
2518.0,610.0
2498.0,617.0
2522.0,618.0
2514.0,619.0
2526.0,619.0
2494.0,620.0
2502.0,620.0
2506.0,621.0
2503.0,607.0
2527.0,607.0
2495.0,608.0
2515.0,608.0
2523.0,609.0
2531.0,609.0
2511.0,611.0
2519.0,611.0
2499.0,613.0
2507.0,616.0
2527.0,618.0
2515.0,619.0
2503.0,620.0
2531.0,620.0
2523.0,621.0
2576.0,608.0
2581.0,611.0
2614.0,618.0
2603.0,608.0
2611.0,608.0
2595.0,620.0
2864.0,604.0
2884.0,604.0
2888.0,616.0
2863.0,602.0
2843.0,604.0
2847.0,621.0
2504.0,622.0
2528.0,623.0
2532.0,623.0
2512.0,624.0
2500.0,629.0
2508.0,630.0
2516.0,630.0
2524.0,631.0
2496.0,632.0
2520.0,632.0
2504.0,633.0
2528.0,634.0
2532.0,634.0
2512.0,639.0
2500.0,641.0
2508.0,641.0
2516.0,641.0
2497.0,622.0
2517.0,622.0
2529.0,623.0
2493.0,624.0
2521.0,624.0
2505.0,630.0
2509.0,630.0
2513.0,631.0
2525.0,632.0
2497.0,633.0
2517.0,633.0
2529.0,634.0
2493.0,635.0
2521.0,635.0
2501.0,636.0
2505.0,641.0
2510.0,622.0
2530.0,622.0
2518.0,623.0
2498.0,629.0
2522.0,630.0
2494.0,631.0
2502.0,631.0
2514.0,631.0
2526.0,631.0
2518.0,634.0
2510.0,636.0
2530.0,636.0
2506.0,639.0
2522.0,641.0
2499.0,624.0
2519.0,625.0
2527.0,629.0
2507.0,630.0
2515.0,630.0
2503.0,631.0
2523.0,633.0
2495.0,634.0
2519.0,636.0
2499.0,637.0
2531.0,639.0
2527.0,640.0
2507.0,641.0
2577.0,626.0
2888.0,628.0
2873.0,626.0
2873.0,640.0
2887.0,622.0
2496.0,644.0
2520.0,644.0
2524.0,645.0
2528.0,645.0
2532.0,646.0
2509.0,642.0
2513.0,642.0
2525.0,643.0
2497.0,644.0
2529.0,646.0
2521.0,647.0
2498.0,642.0
2514.0,642.0
2494.0,643.0
2502.0,643.0
2526.0,644.0
2530.0,648.0
2503.0,642.0
2515.0,642.0
2523.0,644.0
2519.0,647.0
2499.0,650.0
2531.0,651.0
2677.0,655.0
2657.0,658.0
2674.0,661.0
2683.0,658.0
2671.0,659.0
2663.0,660.0
2880.0,650.0
2900.0,656.0
2824.0,657.0
2894.0,646.0
2879.0,648.0
2899.0,648.0
2843.0,656.0
2911.0,642.0
14.0,643.0
62.0,643.0
59.0,643.0
59.0,643.0
87.0,643.0
320.0,645.0
332.0,645.0
572.0,645.0
588.0,645.0
596.0,645.0
1204.0,645.0
1508.0,645.0
1764.0,645.0
1832.0,645.0
2048.0,645.0
157.0,645.0
249.0,645.0
257.0,645.0
273.0,645.0
589.0,645.0
609.0,645.0
733.0,645.0
741.0,645.0
1305.0,645.0
697.0,646.0
717.0,646.0
506.0,645.0
706.0,645.0
1006.0,645.0
1062.0,645.0
1238.0,645.0
1426.0,645.0
1462.0,645.0
1570.0,645.0
1726.0,645.0
1734.0,645.0
2094.0,645.0
395.0,645.0
563.0,645.0
679.0,645.0
771.0,645.0
807.0,645.0
939.0,645.0
1211.0,645.0
1491.0,645.0
1971.0,645.0
1979.0,645.0
2665.0,663.0
2677.0,667.0
2824.0,669.0
2880.0,669.0
2900.0,676.0
2880.0,681.0
2825.0,663.0
2842.0,668.0
2879.0,662.0
2843.0,667.0
2823.0,671.0
2843.0,679.0
2821.0,693.0
2841.0,697.0
2898.0,697.0
2878.0,698.0
2823.0,684.0
2879.0,692.0
2899.0,695.0
2896.0,710.0
2821.0,706.0
2841.0,709.0
2821.0,718.0
2875.0,707.0
2895.0,711.0
2841.0,722.0
2821.0,730.0
2841.0,733.0
2870.0,727.0
2890.0,738.0
2875.0,722.0
2891.0,735.0
2884.0,752.0
2821.0,759.0
2883.0,752.0
2366.0,773.0
2384.0,778.0
2388.0,778.0
2396.0,778.0
2408.0,778.0
2420.0,778.0
2428.0,778.0
2440.0,778.0
2376.0,779.0
2444.0,780.0
2448.0,781.0
2369.0,778.0
2393.0,778.0
2397.0,778.0
2409.0,778.0
2433.0,778.0
2445.0,778.0
2413.0,779.0
2441.0,781.0
2370.0,778.0
2414.0,778.0
2418.0,778.0
2422.0,778.0
2430.0,778.0
2442.0,778.0
2386.0,779.0
2410.0,779.0
2438.0,780.0
2402.0,781.0
2379.0,778.0
2387.0,778.0
2399.0,778.0
2403.0,778.0
2407.0,778.0
2411.0,778.0
2419.0,778.0
2439.0,778.0
2447.0,779.0
2821.0,773.0
2881.0,776.0
2861.0,777.0
2366.0,784.0
2400.0,787.0
2392.0,788.0
2436.0,788.0
2372.0,790.0
2396.0,791.0
2384.0,792.0
2420.0,792.0
2428.0,792.0
2440.0,792.0
2388.0,793.0
2408.0,793.0
2385.0,788.0
2405.0,788.0
2421.0,789.0
2409.0,792.0
2445.0,792.0
2369.0,793.0
2397.0,793.0
2433.0,794.0
2398.0,788.0
2434.0,788.0
2418.0,792.0
2430.0,792.0
2442.0,792.0
2414.0,793.0
2422.0,793.0
2370.0,794.0
2375.0,787.0
2415.0,788.0
2395.0,789.0
2391.0,791.0
2379.0,792.0
2387.0,792.0
2403.0,792.0
2411.0,792.0
2419.0,792.0
2439.0,792.0
2399.0,793.0
2407.0,793.0
2841.0,782.0
2821.0,797.0
2881.0,804.0
2821.0,811.0
2841.0,815.0
2881.0,819.0
2452.0,827.0
2468.0,828.0
2484.0,830.0
2480.0,837.0
2461.0,827.0
2469.0,827.0
2481.0,827.0
2485.0,827.0
2489.0,827.0
2457.0,836.0
2477.0,838.0
2473.0,840.0
2461.0,841.0
2469.0,841.0
2485.0,841.0
2466.0,827.0
2470.0,827.0
2478.0,827.0
2490.0,827.0
2458.0,828.0
2482.0,836.0
2474.0,837.0
2454.0,839.0
2478.0,840.0
2466.0,841.0
2451.0,827.0
2475.0,827.0
2479.0,827.0
2467.0,837.0
2487.0,837.0
2821.0,823.0
2842.0,831.0
2822.0,832.0
2862.0,841.0
2823.0,829.0
2883.0,829.0
2452.0,843.0
2481.0,842.0
2489.0,842.0
2470.0,842.0
2490.0,842.0
2451.0,842.0
2479.0,842.0
2825.0,854.0
2865.0,857.0
2822.0,844.0
2842.0,846.0
2846.0,850.0
2826.0,851.0
2866.0,859.0
2883.0,845.0
2827.0,855.0
2847.0,860.0
2872.0,871.0
2828.0,878.0
2892.0,881.0
2873.0,873.0
2893.0,878.0
2846.0,862.0
2826.0,863.0
2827.0,867.0
2872.0,883.0
2848.0,885.0
2880.0,889.0
2845.0,888.0
2825.0,891.0
2899.0,889.0
2879.0,894.0
2900.0,905.0
2880.0,909.0
2900.0,917.0
2846.0,902.0
2822.0,921.0
2842.0,921.0
2843.0,908.0
2899.0,909.0
2823.0,913.0
2899.0,920.0
2821.0,928.0
2841.0,938.0
2878.0,927.0
2823.0,925.0
2897.0,944.0
2821.0,956.0
2841.0,959.0
2873.0,961.0
2893.0,961.0
2898.0,943.0
2888.0,973.0
2821.0,967.0
2841.0,971.0
2821.0,981.0
2894.0,964.0
2887.0,973.0
2867.0,977.0
2868.0,983.0
2888.0,985.0
2841.0,985.0
2841.0,999.0
2881.0,1002.0
2821.0,1010.0
2881.0,1015.0
2366.0,1024.0
2366.0,1035.0
2384.0,1029.0
2388.0,1029.0
2396.0,1029.0
2408.0,1029.0
2420.0,1029.0
2428.0,1029.0
2440.0,1029.0
2376.0,1030.0
2444.0,1031.0
2448.0,1032.0
2400.0,1038.0
2392.0,1039.0
2436.0,1039.0
2372.0,1041.0
2369.0,1029.0
2393.0,1029.0
2397.0,1029.0
2409.0,1029.0
2433.0,1029.0
2445.0,1029.0
2413.0,1030.0
2441.0,1032.0
2385.0,1039.0
2405.0,1039.0
2421.0,1040.0
2370.0,1029.0
2414.0,1029.0
2418.0,1029.0
2422.0,1029.0
2430.0,1029.0
2442.0,1029.0
2386.0,1030.0
2410.0,1030.0
2438.0,1031.0
2402.0,1032.0
2398.0,1039.0
2434.0,1039.0
2379.0,1029.0
2387.0,1029.0
2399.0,1029.0
2403.0,1029.0
2407.0,1029.0
2411.0,1029.0
2419.0,1029.0
2439.0,1029.0
2447.0,1030.0
2375.0,1038.0
2415.0,1039.0
2395.0,1040.0
2821.0,1022.0
2861.0,1027.0
2861.0,1040.0
2881.0,1040.0
2396.0,1042.0
2384.0,1043.0
2420.0,1043.0
2428.0,1043.0
2440.0,1043.0
2388.0,1044.0
2408.0,1044.0
2409.0,1043.0
2445.0,1043.0
2369.0,1044.0
2397.0,1044.0
2433.0,1045.0
2418.0,1043.0
2430.0,1043.0
2442.0,1043.0
2414.0,1044.0
2422.0,1044.0
2370.0,1045.0
2391.0,1042.0
2379.0,1043.0
2387.0,1043.0
2403.0,1043.0
2411.0,1043.0
2419.0,1043.0
2439.0,1043.0
2399.0,1044.0
2407.0,1044.0
2841.0,1044.0
2821.0,1045.0
2821.0,1056.0
2861.0,1061.0
2452.0,1078.0
2468.0,1079.0
2484.0,1081.0
2461.0,1078.0
2469.0,1078.0
2481.0,1078.0
2485.0,1078.0
2489.0,1078.0
2466.0,1078.0
2470.0,1078.0
2478.0,1078.0
2490.0,1078.0
2458.0,1079.0
2451.0,1078.0
2475.0,1078.0
2479.0,1078.0
2841.0,1063.0
2881.0,1065.0
2821.0,1068.0
2841.0,1075.0
2821.0,1079.0
2861.0,1079.0
2480.0,1088.0
2452.0,1094.0
2457.0,1087.0
2477.0,1089.0
2473.0,1091.0
2461.0,1092.0
2469.0,1092.0
2485.0,1092.0
2481.0,1093.0
2489.0,1093.0
2482.0,1087.0
2474.0,1088.0
2454.0,1090.0
2478.0,1091.0
2466.0,1092.0
2470.0,1093.0
2490.0,1093.0
2467.0,1088.0
2487.0,1088.0
2451.0,1093.0
2479.0,1093.0
2862.0,1087.0
2882.0,1096.0
2862.0,1099.0
2883.0,1086.0
2863.0,1087.0
2883.0,1097.0
2845.0,1118.0
2885.0,1118.0
2842.0,1102.0
2822.0,1106.0
2826.0,1109.0
2886.0,1109.0
2886.0,1124.0
2870.0,1134.0
2850.0,1135.0
2851.0,1133.0
2891.0,1136.0
2896.0,1153.0
2876.0,1154.0
2836.0,1157.0
2877.0,1151.0
2897.0,1156.0
2830.0,1144.0
2871.0,1142.0
2840.0,1167.0
2880.0,1170.0
2900.0,1172.0
2860.0,1174.0
2840.0,1179.0
2835.0,1164.0
2900.0,1184.0
2880.0,1199.0
2899.0,1193.0
2839.0,1201.0
2856.0,1207.0
2896.0,1208.0
2836.0,1212.0
2876.0,1215.0
2856.0,1219.0
2837.0,1207.0
2877.0,1215.0
2837.0,1220.0
2859.0,1203.0
2896.0,1222.0
2836.0,1224.0
2872.0,1229.0
2832.0,1231.0
2892.0,1240.0
2897.0,1224.0
2873.0,1232.0
2838.0,1222.0
2832.0,1242.0
2852.0,1246.0
2873.0,1244.0
2846.0,1246.0
2866.0,1252.0
2846.0,1257.0
2867.0,1254.0
2366.0,1275.0
2384.0,1280.0
2388.0,1280.0
2396.0,1280.0
2408.0,1280.0
2420.0,1280.0
2428.0,1280.0
2440.0,1280.0
2376.0,1281.0
2369.0,1280.0
2393.0,1280.0
2397.0,1280.0
2409.0,1280.0
2433.0,1280.0
2445.0,1280.0
2413.0,1281.0
2370.0,1280.0
2414.0,1280.0
2418.0,1280.0
2422.0,1280.0
2430.0,1280.0
2442.0,1280.0
2386.0,1281.0
2410.0,1281.0
2379.0,1280.0
2387.0,1280.0
2399.0,1280.0
2403.0,1280.0
2407.0,1280.0
2411.0,1280.0
2419.0,1280.0
2439.0,1280.0
2447.0,1281.0
2821.0,1274.0
2841.0,1277.0
2881.0,1281.0
2827.0,1266.0
2867.0,1266.0
2366.0,1286.0
2444.0,1282.0
2448.0,1283.0
2400.0,1289.0
2392.0,1290.0
2436.0,1290.0
2372.0,1292.0
2396.0,1293.0
2384.0,1294.0
2420.0,1294.0
2428.0,1294.0
2440.0,1294.0
2388.0,1295.0
2408.0,1295.0
2441.0,1283.0
2385.0,1290.0
2405.0,1290.0
2421.0,1291.0
2409.0,1294.0
2445.0,1294.0
2369.0,1295.0
2397.0,1295.0
2433.0,1296.0
2438.0,1282.0
2402.0,1283.0
2398.0,1290.0
2434.0,1290.0
2418.0,1294.0
2430.0,1294.0
2442.0,1294.0
2414.0,1295.0
2422.0,1295.0
2370.0,1296.0
2375.0,1289.0
2415.0,1290.0
2395.0,1291.0
2391.0,1293.0
2379.0,1294.0
2387.0,1294.0
2403.0,1294.0
2411.0,1294.0
2419.0,1294.0
2439.0,1294.0
2399.0,1295.0
2407.0,1295.0
2881.0,1293.0
2821.0,1302.0
2881.0,1304.0
2861.0,1306.0
2821.0,1314.0
2861.0,1318.0
2841.0,1320.0
2452.0,1329.0
2468.0,1330.0
2484.0,1332.0
2480.0,1339.0
2461.0,1329.0
2469.0,1329.0
2481.0,1329.0
2485.0,1329.0
2489.0,1329.0
2457.0,1338.0
2477.0,1340.0
2466.0,1329.0
2470.0,1329.0
2478.0,1329.0
2490.0,1329.0
2458.0,1330.0
2482.0,1338.0
2474.0,1339.0
2454.0,1341.0
2451.0,1329.0
2475.0,1329.0
2479.0,1329.0
2467.0,1339.0
2487.0,1339.0
2821.0,1326.0
2822.0,1329.0
2842.0,1329.0
2862.0,1330.0
2882.0,1335.0
2822.0,1340.0
2842.0,1341.0
2862.0,1341.0
2452.0,1345.0
2473.0,1342.0
2461.0,1343.0
2469.0,1343.0
2485.0,1343.0
2481.0,1344.0
2489.0,1344.0
2478.0,1342.0
2466.0,1343.0
2470.0,1344.0
2490.0,1344.0
2451.0,1344.0
2479.0,1344.0
2882.0,1347.0
2866.0,1356.0
2826.0,1360.0
2886.0,1360.0
2872.0,1369.0
2832.0,1371.0
2852.0,1374.0
2892.0,1376.0
2833.0,1376.0
2873.0,1381.0
2871.0,1371.0
2832.0,1382.0
2872.0,1385.0
2879.0,1388.0
2899.0,1393.0
2859.0,1395.0
2879.0,1400.0
2860.0,1408.0
2840.0,1411.0
2858.0,1403.0
2859.0,1406.0
2899.0,1411.0
2839.0,1413.0
2879.0,1414.0
2900.0,1425.0
2837.0,1430.0
2838.0,1430.0
2839.0,1425.0
2892.0,1454.0
2832.0,1455.0
2837.0,1442.0
2877.0,1443.0
2897.0,1444.0
2857.0,1445.0
2873.0,1449.0
2893.0,1461.0
2858.0,1443.0
2898.0,1445.0
2854.0,1449.0
2894.0,1451.0
2854.0,1461.0
2872.0,1462.0
2828.0,1467.0
2868.0,1474.0
2848.0,1476.0
2833.0,1464.0
2873.0,1464.0
2853.0,1466.0
2894.0,1463.0
2874.0,1466.0
2847.0,1472.0
2868.0,1485.0
2888.0,1486.0
2881.0,1488.0
2821.0,1501.0
2847.0,1484.0
2841.0,1511.0
2821.0,1513.0
2366.0,1526.0
2366.0,1537.0
2384.0,1531.0
2388.0,1531.0
2396.0,1531.0
2408.0,1531.0
2420.0,1531.0
2428.0,1531.0
2440.0,1531.0
2376.0,1532.0
2444.0,1533.0
2448.0,1534.0
2400.0,1540.0
2392.0,1541.0
2436.0,1541.0
2369.0,1531.0
2393.0,1531.0
2397.0,1531.0
2409.0,1531.0
2433.0,1531.0
2445.0,1531.0
2413.0,1532.0
2441.0,1534.0
2385.0,1541.0
2405.0,1541.0
2370.0,1531.0
