event,time,Simulation_reset
GO,0.02
NOGO,4.020000000000002
GO,10.019999999999875
NOGO,16.019999999999747
GO,20.019999999999662
NOGO,24.019999999999577
GO,28.01999999999949
NOGO,32.019999999999406
GO,38.020000000000344
NOGO,42.02000000000097
GO,44.02000000000128
NOGO,46.020000000001595
GO,50.02000000000222
NOGO,52.02000000000253
GO,56.02000000000316
NOGO,62.020000000004096
GO,64.0200000000044
NOGO,66.020000000004
GO,68.0200000000036
NOGO,70.02000000000321
GO,76.02000000000201
NOGO,82.02000000000082
GO,88.01999999999963
NOGO,92.01999999999883
GO,94.01999999999843
NOGO,98.01999999999764
GO,100.01999999999724
NOGO,102.01999999999684
GO,104.01999999999644
NOGO,106.01999999999605
GO,114.01999999999445
NOGO,122.01999999999286
GO,124.01999999999246
NOGO,126.01999999999207
GO,128.01999999999168
NOGO,130.0199999999927
GO,136.01999999999578
NOGO,144.01999999999987
GO,146.0200000000009
NOGO,148.02000000000191
GO,152.02000000000396
NOGO,154.02000000000498
GO,156.020000000006
NOGO,158.02000000000703
GO,168.02000000001215
NOGO,176.02000000001624
GO,178.02000000001726
NOGO,182.0200000000193
GO,184.02000000002033
NOGO,188.02000000002238
GO,190.0200000000234
NOGO,192.02000000002442
GO,196.02000000002647
NOGO,198.0200000000275
GO,204.02000000003056
NOGO,206.0200000000316
GO,208.0200000000326
NOGO,212.02000000003466
GO,216.0200000000367
NOGO,222.02000000003977
GO,224.0200000000408
NOGO,230.02000000004386
GO,236.02000000004693
NOGO,238.02000000004796
GO,240.02000000004898
NOGO,242.02000000005
GO,246.02000000005205
NOGO,248.02000000005307
GO,252.02000000005512
NOGO,256.0200000000571
GO,258.0200000000553
NOGO,260.02000000005347
GO,266.020000000048
NOGO,268.0200000000462
GO,270.0200000000444
NOGO,272.02000000004256
GO,274.02000000004074
NOGO,286.0200000000298
GO,290.0200000000262
NOGO,292.02000000002437
GO,294.02000000002255
NOGO,296.02000000002073
GO,300.0200000000171
NOGO,302.0200000000153
GO,304.02000000001345
NOGO,310.020000000008
GO,318.0200000000007
NOGO,320.0199999999989
GO,322.0199999999971
NOGO,324.01999999999526
GO,326.01999999999344
NOGO,330.0199999999898
GO,332.019999999988
NOGO,334.01999999998617
GO,336.01999999998435
NOGO,338.01999999998253
GO,340.0199999999807
NOGO,344.0199999999771
GO,346.01999999997525
NOGO,348.01999999997344
GO,354.019999999968
NOGO,358.01999999996434
GO,366.01999999995707
NOGO,376.01999999994797
GO,382.0199999999425
NOGO,384.0199999999407
GO,388.01999999993706
NOGO,396.0199999999298
GO,400.01999999992614
NOGO,402.0199999999243
GO,404.0199999999225
NOGO,406.0199999999207
GO,408.01999999991887
NOGO,410.01999999991705
GO,412.0199999999152
NOGO,416.0199999999116
GO,420.01999999990795
NOGO,426.0199999999025
GO,434.0199999998952
NOGO,436.0199999998934
GO,438.0199999998916
NOGO,442.01999999988794
GO,444.0199999998861
NOGO,446.0199999998843
GO,448.0199999998825
NOGO,454.01999999987703
GO,460.0199999998716
NOGO,464.01999999986793
GO,468.0199999998643
NOGO,472.01999999986066
GO,478.0199999998552
NOGO,480.0199999998534
GO,484.01999999984974
NOGO,494.01999999984065
GO,500.0199999998352
NOGO,502.0199999998334
GO,504.01999999983155
NOGO,506.01999999982974
GO,508.0199999998279
NOGO,510.0199999998261
GO,512.0199999998243
NOGO,516.0199999998207
GO,520.0199999998171
NOGO,522.0199999998152
GO,524.0199999998134
NOGO,526.0199999998116
GO,528.0199999998098
NOGO,530.019999999808
GO,536.0199999998025
NOGO,546.0199999997934
GO,552.019999999788
NOGO,554.0199999997861
GO,556.0199999997843
NOGO,558.0199999997825
GO,562.0199999997789
NOGO,564.019999999777
GO,566.0199999997752
NOGO,568.0199999997734
GO,570.0199999997716
NOGO,572.0199999997698
GO,576.0199999997661
NOGO,582.0199999997607
GO,584.0199999997589
NOGO,588.0199999997552
GO,592.0199999997516
NOGO,596.0199999997479
GO,602.0199999997425
NOGO,606.0199999997388
GO,608.019999999737
