type,time,event,Simulation_reset
head,0.8800000000000004,up
contact,0.9000000000000005,reward
head,2.1400000000000015,up
contact,2.2400000000000015,no_reward
head,2.4000000000000017,up
contact,2.4200000000000017,no_reward
head,2.640000000000002,up
contact,2.740000000000002,no_reward
head,4.699999999999988,up
contact,4.839999999999985,reward
head,6.179999999999956,up
contact,6.359999999999952,reward
head,8.179999999999914,up
contact,8.35999999999991,no_reward
head,10.099999999999874,up
contact,10.29999999999987,no_reward
head,10.819999999999858,up
contact,10.999999999999854,no_reward
head,12.199999999999829,up
contact,12.459999999999823,reward
head,14.079999999999789,up
contact,14.339999999999783,reward
head,14.799999999999773,up
contact,15.059999999999768,reward
head,16.459999999999738,up
contact,16.699999999999733,no_reward
head,16.83999999999973,up
contact,17.019999999999726,no_reward
head,18.099999999999703,up
contact,18.459999999999695,no_reward
head,18.69999999999969,up
contact,18.899999999999686,no_reward
head,20.019999999999662,up
contact,20.299999999999656,reward
head,20.459999999999653,up
contact,20.63999999999965,reward
head,20.859999999999644,up
contact,21.01999999999964,reward
head,22.219999999999615,up
contact,22.47999999999961,reward
head,22.719999999999605,up
contact,22.9199999999996,reward
head,22.9599999999996,up
contact,23.039999999999598,reward
head,24.139999999999574,up
contact,24.439999999999568,no_reward
head,26.099999999999532,up
contact,26.379999999999526,reward
head,26.73999999999952,up
contact,26.999999999999513,reward
head,28.13999999999949,up
contact,28.439999999999483,no_reward
head,28.51999999999948,up
contact,28.659999999999478,no_reward
head,28.759999999999476,up
contact,28.839999999999474,no_reward
head,28.99999999999947,up
contact,29.199999999999466,no_reward
head,30.159999999999446,up
contact,30.47999999999944,no_reward
head,30.679999999999435,up
contact,30.83999999999943,no_reward
head,30.89999999999943,up
contact,30.999999999999428,no_reward
head,32.09999999999942,up
contact,32.399999999999466,no_reward
head,32.43999999999947,up
contact,32.519999999999484,no_reward
head,32.6399999999995,up
contact,32.779999999999525,no_reward
head,32.93999999999955,up
contact,33.01999999999956,no_reward
head,34.15999999999974,up
contact,34.439999999999785,reward
head,34.5199999999998,up
contact,34.61999999999981,reward
head,34.65999999999982,up
contact,34.73999999999983,reward
head,34.79999999999984,up
contact,34.85999999999985,reward
head,34.91999999999986,up
contact,34.97999999999987,reward
head,35.019999999999875,up
contact,35.09999999999989,reward
head,36.14000000000005,up
contact,36.4800000000001,no_reward
head,36.78000000000015,up
contact,36.98000000000018,no_reward
head,37.02000000000019,up
contact,37.060000000000194,no_reward
head,38.160000000000366,up
contact,38.42000000000041,reward
head,38.46000000000041,up
contact,38.58000000000043,reward
head,38.78000000000046,up
contact,38.96000000000049,reward
head,39.0200000000005,up
contact,39.20000000000053,reward
head,40.18000000000068,up
contact,40.460000000000726,no_reward
head,40.720000000000766,up
contact,40.900000000000794,no_reward
head,42.08000000000098,up
contact,42.30000000000101,no_reward
head,42.60000000000106,up
contact,42.78000000000109,no_reward
head,42.820000000001095,up
contact,42.880000000001104,no_reward
head,43.64000000000122,up
contact,43.92000000000127,no_reward
head,44.20000000000131,up
contact,44.420000000001345,no_reward
head,45.060000000001445,up
contact,45.36000000000149,no_reward
head,46.080000000001604,up
contact,46.36000000000165,reward
head,46.42000000000166,up
contact,46.50000000000167,reward
head,46.58000000000168,up
contact,46.720000000001704,reward
head,48.12000000000192,up
contact,48.380000000001964,reward
head,48.86000000000204,up
contact,49.160000000002086,reward
head,50.08000000000223,up
contact,50.32000000000227,reward
head,50.58000000000231,up
contact,50.84000000000235,reward
head,50.90000000000236,up
contact,50.98000000000237,reward
head,52.34000000000258,up
contact,52.680000000002636,reward
head,52.860000000002664,up
contact,53.000000000002686,reward
head,54.10000000000286,up
contact,54.3600000000029,no_reward
head,54.90000000000298,up
contact,55.240000000003036,no_reward
head,55.90000000000314,up
contact,56.18000000000318,reward
head,56.36000000000321,up
contact,56.56000000000324,reward
head,58.120000000003486,up
contact,58.360000000003524,no_reward
head,58.620000000003564,up
contact,58.820000000003596,no_reward
head,60.1400000000038,up
contact,60.44000000000385,reward
head,60.62000000000388,up
contact,60.84000000000391,reward
head,62.18000000000412,up
contact,62.48000000000417,reward
head,62.64000000000419,up
contact,62.74000000000421,reward
head,62.90000000000423,up
contact,63.100000000004265,reward
head,64.38000000000433,up
contact,64.68000000000427,reward
head,64.74000000000426,up
contact,64.84000000000424,reward
head,64.90000000000423,up
contact,64.92000000000422,reward
head,64.96000000000421,up
contact,65.08000000000419,reward
head,66.14000000000398,up
contact,66.44000000000392,no_reward
head,66.5400000000039,up
contact,66.66000000000388,no_reward
head,66.94000000000382,up
contact,67.10000000000379,no_reward
head,68.18000000000357,up
contact,68.42000000000353,reward
head,68.46000000000352,up
contact,68.5800000000035,reward
head,68.68000000000347,up
contact,68.84000000000344,reward
head,68.92000000000343,up
contact,68.96000000000342,reward
head,69.00000000000341,up
contact,69.10000000000339,reward
head,70.16000000000318,up
contact,70.44000000000312,no_reward
head,70.96000000000302,up
contact,71.28000000000296,no_reward
head,72.0800000000028,up
contact,72.36000000000274,reward
head,72.68000000000268,up
contact,72.94000000000263,reward
head,74.18000000000238,up
contact,74.48000000000232,no_reward
head,76.080000000002,up
contact,76.36000000000195,no_reward
head,77.48000000000172,up
contact,77.76000000000167,no_reward
head,78.5800000000015,up
contact,78.82000000000146,no_reward
head,79.52000000000132,up
contact,79.82000000000126,no_reward
head,80.0800000000012,up
contact,80.22000000000118,reward
head,80.26000000000117,up
contact,80.38000000000115,reward
head,80.42000000000114,up
contact,80.50000000000112,reward
head,80.5800000000011,up
contact,80.66000000000109,reward
head,80.72000000000108,up
contact,80.80000000000106,reward
head,80.96000000000103,up
contact,81.16000000000099,reward
head,82.1000000000008,up
contact,82.48000000000073,reward
head,82.54000000000072,up
contact,82.6000000000007,reward
head,82.72000000000068,up
contact,82.90000000000065,reward
head,82.96000000000063,up
contact,83.06000000000061,reward
head,84.08000000000041,up
contact,84.40000000000035,no_reward
head,84.86000000000026,up
contact,85.1600000000002,no_reward
head,86.12,up
contact,86.33999999999996,no_reward
head,86.97999999999983,up
contact,87.27999999999977,no_reward
head,88.1599999999996,up
contact,88.43999999999954,reward
head,88.61999999999951,up
contact,88.81999999999947,reward
head,90.07999999999922,up
contact,90.41999999999915,no_reward
head,90.91999999999905,up
contact,91.21999999999899,no_reward
head,92.1399999999988,up
contact,92.43999999999875,no_reward
head,92.75999999999868,up
contact,92.99999999999864,no_reward
head,94.13999999999841,up
contact,94.49999999999834,reward
head,94.63999999999831,up
contact,94.79999999999828,reward
head,94.99999999999824,up
contact,95.23999999999819,reward
head,96.159999999998,up
contact,96.43999999999795,reward
head,96.51999999999794,up
contact,96.6799999999979,reward
head,96.7199999999979,up
contact,96.75999999999789,reward
head,96.89999999999786,up
contact,97.01999999999784,reward
head,98.15999999999761,up
contact,98.43999999999755,no_reward
head,98.91999999999746,up
contact,99.2199999999974,no_reward
head,100.07999999999723,up
contact,100.35999999999717,reward
head,100.45999999999715,up
contact,100.67999999999711,reward
head,101.03999999999704,up
contact,101.25999999999699,reward
head,102.53999999999674,up
contact,102.85999999999667,no_reward
head,102.91999999999666,up
contact,103.01999999999664,no_reward
head,104.53999999999634,up
contact,104.79999999999629,no_reward
head,105.05999999999624,up
contact,105.2399999999962,no_reward
head,106.57999999999593,up
contact,106.7799999999959,no_reward
head,106.81999999999589,up
contact,106.97999999999585,no_reward
head,108.07999999999564,up
contact,108.41999999999557,no_reward
head,108.55999999999554,up
contact,108.69999999999551,no_reward
head,108.81999999999549,up
contact,108.93999999999546,no_reward
head,109.05999999999544,up
contact,109.2799999999954,no_reward
head,110.07999999999524,up
contact,110.33999999999519,reward
head,110.37999999999518,up
contact,110.45999999999516,reward
head,110.57999999999514,up
contact,110.7599999999951,reward
head,111.85999999999488,up
contact,112.17999999999482,no_reward
head,113.39999999999458,up
contact,113.69999999999452,no_reward
head,114.07999999999444,up
contact,114.3199999999944,reward
head,114.35999999999439,up
contact,114.45999999999437,reward
head,114.57999999999434,up
contact,114.69999999999432,reward
head,114.85999999999429,up
contact,115.01999999999425,reward
head,116.09999999999404,up
contact,116.39999999999398,reward
head,116.43999999999397,up
contact,116.51999999999396,reward
head,116.59999999999394,up
contact,116.69999999999392,reward
