type,time,event,Simulation_reset
head,0.38000000000000006,up
contact,0.4200000000000001,no_reward
head,0.8800000000000004,up
contact,0.9000000000000005,no_reward
head,2.900000000000002,up
contact,3.000000000000002,reward
head,4.699999999999988,up
contact,4.859999999999984,reward
head,4.8999999999999835,up
contact,4.919999999999983,reward
head,6.319999999999953,up
contact,6.47999999999995,reward
head,6.5399999999999485,up
contact,6.619999999999947,reward
head,7.039999999999938,up
contact,7.139999999999936,reward
head,8.159999999999915,up
contact,8.339999999999911,no_reward
head,8.41999999999991,up
contact,8.499999999999908,no_reward
head,8.659999999999904,up
contact,8.779999999999902,no_reward
head,8.919999999999899,up
contact,9.019999999999897,no_reward
head,10.099999999999874,up
contact,10.319999999999869,no_reward
head,10.599999999999863,up
contact,10.779999999999859,no_reward
head,10.819999999999858,up
contact,10.839999999999858,no_reward
head,12.199999999999829,up
contact,12.459999999999823,reward
head,12.979999999999812,up
contact,13.299999999999805,reward
head,14.079999999999789,up
contact,14.359999999999783,reward
head,14.439999999999781,up
contact,14.47999999999978,reward
head,14.579999999999778,up
contact,14.679999999999776,reward
head,14.799999999999773,up
contact,14.97999999999977,reward
head,16.099999999999746,up
contact,16.41999999999974,no_reward
head,16.579999999999735,up
contact,16.719999999999732,no_reward
head,16.979999999999727,up
contact,17.179999999999723,no_reward
head,18.079999999999703,up
contact,18.339999999999698,no_reward
head,18.399999999999697,up
contact,18.459999999999695,no_reward
head,18.599999999999692,up
contact,18.73999999999969,no_reward
head,18.959999999999685,up
contact,19.17999999999968,no_reward
head,20.219999999999658,up
contact,20.499999999999652,reward
head,20.959999999999642,up
contact,21.239999999999636,reward
head,22.079999999999618,up
contact,22.339999999999613,no_reward
head,22.579999999999607,up
contact,22.9199999999996,no_reward
head,24.119999999999575,up
contact,24.35999999999957,no_reward
head,24.73999999999956,up
contact,25.019999999999555,no_reward
head,25.579999999999544,up
contact,25.899999999999537,no_reward
head,26.379999999999526,up
contact,26.63999999999952,no_reward
head,26.879999999999516,up
contact,27.039999999999512,no_reward
head,28.11999999999949,up
contact,28.399999999999483,reward
head,28.63999999999948,up
contact,28.839999999999474,reward
head,28.99999999999947,up
contact,29.179999999999467,reward
head,30.159999999999446,up
contact,30.49999999999944,reward
head,30.89999999999943,up
contact,31.159999999999425,reward
head,31.83999999999941,up
contact,32.11999999999942,no_reward
head,32.6199999999995,up
contact,32.899999999999544,no_reward
head,32.93999999999955,up
contact,33.039999999999566,no_reward
head,34.15999999999974,up
contact,34.499999999999794,reward
head,35.019999999999875,up
contact,35.35999999999993,reward
head,36.08000000000004,up
contact,36.34000000000008,reward
head,36.78000000000015,up
contact,37.1000000000002,reward
head,38.160000000000366,up
contact,38.46000000000041,no_reward
head,38.68000000000045,up
contact,38.82000000000047,no_reward
head,39.040000000000504,up
contact,39.300000000000544,no_reward
head,40.400000000000716,up
contact,40.74000000000077,no_reward
head,41.040000000000816,up
contact,41.220000000000844,no_reward
head,42.08000000000098,up
contact,42.320000000001016,reward
head,42.60000000000106,up
contact,42.820000000001095,reward
head,44.08000000000129,up
contact,44.34000000000133,no_reward
head,44.56000000000137,up
contact,44.7600000000014,no_reward
head,45.640000000001535,up
contact,45.94000000000158,no_reward
head,46.24000000000163,up
contact,46.44000000000166,no_reward
head,47.90000000000189,up
contact,48.18000000000193,reward
head,48.320000000001954,up
contact,48.48000000000198,reward
head,50.10000000000223,up
contact,50.36000000000227,no_reward
head,50.74000000000233,up
contact,50.96000000000237,no_reward
head,52.100000000002545,up
contact,52.420000000002595,reward
head,52.60000000000262,up
contact,52.72000000000264,reward
head,52.84000000000266,up
contact,52.90000000000267,reward
head,54.10000000000286,up
contact,54.3800000000029,reward
head,54.600000000002936,up
contact,54.74000000000296,reward
head,54.86000000000298,up
contact,55.040000000003005,reward
head,56.88000000000329,up
contact,57.20000000000334,no_reward
head,58.120000000003486,up
contact,58.440000000003536,reward
head,58.64000000000357,up
contact,58.80000000000359,reward
head,58.880000000003605,up
contact,59.02000000000363,reward
head,60.1200000000038,up
