event,time,Simulation_reset
GO,0.02
NOGO,6.01999999999996
GO,10.019999999999875
NOGO,14.01999999999979
GO,20.019999999999662
NOGO,24.019999999999577
GO,26.019999999999534
NOGO,28.01999999999949
GO,36.02000000000003
NOGO,40.02000000000066
GO,42.02000000000097
NOGO,44.02000000000128
GO,46.020000000001595
NOGO,48.02000000000191
GO,52.02000000000253
NOGO,56.02000000000316
GO,58.02000000000347
NOGO,62.020000000004096
GO,64.0200000000044
NOGO,66.020000000004
GO,70.02000000000321
NOGO,76.02000000000201
GO,80.02000000000122
NOGO,84.02000000000042
GO,88.01999999999963
NOGO,92.01999999999883
GO,94.01999999999843
NOGO,96.01999999999803
GO,106.01999999999605
NOGO,108.01999999999565
GO,110.01999999999525
NOGO,114.01999999999445
GO,116.01999999999406
NOGO,120.01999999999326
GO,122.01999999999286
NOGO,126.01999999999207
GO,132.01999999999373
NOGO,136.01999999999578
GO,138.0199999999968
NOGO,142.01999999999884
GO,146.0200000000009
NOGO,152.02000000000396
GO,154.02000000000498
NOGO,156.020000000006
GO,160.02000000000805
NOGO,162.02000000000908
GO,164.0200000000101
NOGO,168.02000000001215
GO,170.02000000001317
NOGO,172.0200000000142
GO,174.02000000001522
NOGO,176.02000000001624
GO,180.02000000001829
NOGO,182.0200000000193
GO,188.02000000002238
NOGO,190.0200000000234
GO,192.02000000002442
NOGO,198.0200000000275
GO,202.02000000002954
NOGO,206.0200000000316
GO,214.02000000003568
NOGO,222.02000000003977
GO,232.0200000000449
NOGO,244.02000000005103
GO,246.02000000005205
NOGO,248.02000000005307
GO,254.02000000005614
NOGO,256.0200000000571
GO,258.0200000000553
NOGO,260.02000000005347
GO,264.02000000004983
NOGO,266.020000000048
GO,268.0200000000462
NOGO,272.02000000004256
GO,274.02000000004074
NOGO,278.0200000000371
GO,282.02000000003346
NOGO,284.02000000003164
GO,290.0200000000262
NOGO,294.02000000002255
GO,296.02000000002073
NOGO,300.0200000000171
GO,302.0200000000153
NOGO,306.02000000001163
GO,308.0200000000098
NOGO,310.020000000008
GO,316.02000000000254
NOGO,324.01999999999526
GO,328.0199999999916
NOGO,330.0199999999898
GO,334.01999999998617
NOGO,338.01999999998253
GO,340.0199999999807
NOGO,342.0199999999789
GO,346.01999999997525
NOGO,348.01999999997344
GO,350.0199999999716
NOGO,352.0199999999698
GO,354.019999999968
NOGO,356.01999999996616
GO,358.01999999996434
NOGO,360.0199999999625
GO,362.0199999999607
NOGO,366.01999999995707
GO,370.0199999999534
NOGO,376.01999999994797
GO,380.01999999994433
NOGO,386.0199999999389
GO,388.01999999993706
NOGO,390.01999999993524
GO,398.01999999992796
NOGO,402.0199999999243
GO,404.0199999999225
NOGO,406.0199999999207
GO,414.0199999999134
NOGO,422.01999999990613
GO,428.0199999999007
NOGO,434.0199999998952
GO,438.0199999998916
NOGO,442.01999999988794
GO,444.0199999998861
NOGO,446.0199999998843
GO,452.01999999987885
NOGO,454.01999999987703
GO,456.0199999998752
NOGO,460.0199999998716
GO,462.01999999986975
NOGO,464.01999999986793
GO,466.0199999998661
NOGO,468.0199999998643
GO,470.0199999998625
NOGO,474.01999999985884
GO,478.0199999998552
NOGO,482.01999999985156
GO,484.01999999984974
NOGO,488.0199999998461
GO,496.01999999983883
NOGO,500.0199999998352
GO,502.0199999998334
NOGO,504.01999999983155
GO,506.01999999982974
NOGO,508.0199999998279
GO,512.0199999998243
NOGO,518.0199999998189
GO,522.0199999998152
NOGO,526.0199999998116
GO,528.0199999998098
NOGO,530.019999999808
GO,532.0199999998061
NOGO,534.0199999998043
GO,536.0199999998025
NOGO,538.0199999998007
GO,542.019999999797
NOGO,544.0199999997952
