name,t,mean,std,Simulation_reset
PFPC,1.0000000000000004,1.5006898461423142,0.28896656744314625
PFPC,2.0000000000000013,1.5006898461423142,0.28896656744314625
PFPC,3.000000000000002,1.5250948808645366,0.2910604892328793
PFPC,4.000000000000003,1.5250948808645366,0.2910604892328793
PFPC,36.00000000000003,1.4165629996245523,0.9157045539380033
PFPC,37.000000000000185,1.4402352218467742,0.9426997379759389
PFPC,38.00000000000034,1.4465882600412185,0.9500742769371354
PFPC,39.0000000000005,1.4423650779218273,0.9521343655125696
PFPC,40.000000000000654,1.387897070997315,1.006730323500309
PFPC,41.00000000000081,1.3586740423091648,1.0312699986577398
PFPC,42.000000000000966,1.3586740423091648,1.0312699986577398
PFPC,43.00000000000112,1.388316750642498,1.0598446232773855
PFPC,44.00000000000128,1.3974503443924977,1.0707177439224553
PFPC,45.000000000001435,1.3882753803621721,1.0768085980319844
PFPC,46.00000000000159,1.3882753803621721,1.0768085980319844
PFPC,47.00000000000175,1.4289619441737038,1.125103008453245
PFPC,48.000000000001904,1.4289619441737038,1.125103008453245
PFPC,49.00000000000206,1.4830714755536092,1.1903740195331587
PFPC,50.00000000000222,1.4830714755536092,1.1903740195331587
PFPC,51.00000000000237,1.4659531685587335,1.2039359625902053
PFPC,52.00000000000253,1.4656861175224902,1.2042345275774462
PFPC,53.000000000002686,1.4998924750709957,1.2327223492451955
PFPC,54.00000000000284,1.4998924750709957,1.2327223492451955
PFPC,55.000000000003,1.5026020238624325,1.2297484162740853
PFPC,56.000000000003155,1.5026020238624325,1.2297484162740853
PFPC,57.00000000000331,1.4936150233449697,1.2391817791751698
PFPC,58.00000000000347,1.4936150233449697,1.2391817791751698
PFPC,59.000000000003624,1.5218411450569904,1.2730689484644542
PFPC,60.00000000000378,1.5218411450569904,1.2730689484644542
PFPC,61.000000000003936,1.5665314710733163,1.302805733174817
PFPC,62.00000000000409,1.5731307640672372,1.310521832111249
PFPC,63.00000000000425,1.5946404917735733,1.2872623122279765
PFPC,64.0000000000044,1.5946404917735733,1.2872623122279765
PFPC,65.0000000000042,1.613085656893557,1.273890232435806
PFPC,66.00000000000401,1.613085656893557,1.273890232435806
PFPC,67.00000000000381,1.6245808839320781,1.2670222895870917
PFPC,68.00000000000361,1.5910180878529985,1.3100302278236062
PFPC,69.00000000000341,1.6223287982386787,1.330465952354415
PFPC,70.00000000000321,1.6223287982386787,1.330465952354415
PFPC,71.00000000000301,1.6511950229137091,1.3546816652813725
PFPC,72.00000000000281,1.6560104247448943,1.3547037244594344
PFPC,73.00000000000261,1.697075239936247,1.393480150622141
PFPC,74.00000000000242,1.698989876365389,1.3956178047177936
PFPC,75.00000000000222,1.6810222613848098,1.414326569479109
PFPC,76.00000000000202,1.6810191850856953,1.4143293772908234
PFPC,77.00000000000182,1.7104356085245593,1.429605990691385
PFPC,78.00000000000162,1.7104356085245593,1.429605990691385
PFPC,79.00000000000142,1.7253580584155623,1.4137722561069699
PFPC,80.00000000000122,1.7302267287263333,1.4113930466486881
PFPC,81.00000000000102,1.748810618178327,1.4149833735610469
PFPC,82.00000000000082,1.748810618178327,1.4149833735610469
PFPC,83.00000000000063,1.7604394400691963,1.402870870362309
PFPC,84.00000000000043,1.7604394400691963,1.402870870362309
PFPC,85.00000000000023,1.7833516824617566,1.4181547303514528
