type,time,event,Simulation_reset
head,0.8800000000000004,up
contact,0.9000000000000005,reward
head,2.1400000000000015,up
contact,2.2200000000000015,no_reward
head,2.4000000000000017,up
contact,2.4200000000000017,no_reward
head,2.660000000000002,up
contact,2.740000000000002,no_reward
head,2.920000000000002,up
contact,3.000000000000002,no_reward
head,4.699999999999988,up
contact,4.859999999999984,no_reward
head,6.159999999999957,up
contact,6.359999999999952,reward
head,6.419999999999951,up
contact,6.499999999999949,reward
head,6.659999999999946,up
contact,6.739999999999944,reward
head,6.91999999999994,up
contact,6.95999999999994,reward
head,8.919999999999899,up
contact,9.119999999999894,no_reward
head,10.099999999999874,up
contact,10.359999999999868,reward
head,10.419999999999867,up
contact,10.459999999999866,reward
head,10.819999999999858,up
contact,10.999999999999854,reward
head,12.539999999999822,up
contact,12.759999999999817,no_reward
head,14.079999999999789,up
contact,14.379999999999782,reward
head,14.439999999999781,up
contact,14.45999999999978,reward
head,14.699999999999775,up
contact,14.95999999999977,reward
head,14.999999999999769,up
contact,15.059999999999768,reward
head,16.079999999999746,up
contact,16.37999999999974,reward
head,16.459999999999738,up
contact,16.619999999999735,reward
head,16.719999999999732,up
contact,16.83999999999973,reward
head,18.69999999999969,up
contact,18.939999999999685,no_reward
head,20.55999999999965,up
contact,20.819999999999645,no_reward
head,21.51999999999963,up
contact,21.799999999999624,no_reward
head,24.119999999999575,up
contact,24.39999999999957,reward
head,24.479999999999567,up
contact,24.619999999999564,reward
head,24.75999999999956,up
contact,24.83999999999956,reward
head,24.979999999999556,up
contact,25.179999999999552,reward
head,26.119999999999532,up
contact,26.379999999999526,reward
head,26.499999999999524,up
contact,26.67999999999952,reward
head,26.75999999999952,up
contact,26.839999999999517,reward
head,26.999999999999513,up
contact,27.17999999999951,reward
head,28.11999999999949,up
contact,28.379999999999484,reward
head,28.49999999999948,up
contact,28.659999999999478,reward
head,28.879999999999473,up
contact,29.07999999999947,reward
head,32.91999999999955,up
contact,33.13999999999958,no_reward
head,34.15999999999974,up
contact,34.379999999999775,reward
head,34.41999999999978,up
contact,34.499999999999794,reward
head,34.77999999999984,up
contact,34.959999999999866,reward
head,36.940000000000175,up
contact,37.200000000000216,no_reward
head,38.18000000000037,up
contact,38.400000000000404,reward
head,38.540000000000425,up
contact,38.720000000000454,reward
head,40.80000000000078,up
contact,41.02000000000081,no_reward
head,42.08000000000098,up
contact,42.34000000000102,reward
head,42.48000000000104,up
contact,42.68000000000107,reward
head,42.80000000000109,up
contact,42.92000000000111,reward
head,43.06000000000113,up
contact,43.22000000000116,reward
head,44.20000000000131,up
contact,44.58000000000137,reward
head,44.86000000000141,up
contact,45.10000000000145,reward
head,45.86000000000157,up
contact,46.16000000000162,no_reward
head,50.10000000000223,up
contact,50.36000000000227,reward
head,50.84000000000235,up
contact,51.1600000000024,reward
head,52.360000000002586,up
contact,52.64000000000263,reward
head,52.72000000000264,up
contact,52.88000000000267,reward
head,54.3600000000029,up
contact,54.70000000000295,reward
head,54.90000000000298,up
contact,55.000000000003,reward
head,55.940000000003145,up
contact,56.22000000000319,no_reward
head,62.140000000004115,up
contact,62.460000000004165,reward
head,62.64000000000419,up
contact,62.76000000000421,reward
head,62.90000000000423,up
contact,63.100000000004265,reward
head,64.18000000000437,up
contact,64.48000000000431,no_reward
head,68.0800000000036,up
contact,68.32000000000355,reward
head,68.36000000000354,up
contact,68.48000000000351,reward
head,68.82000000000345,up
contact,69.12000000000339,reward
head,70.48000000000312,up
contact,70.80000000000305,no_reward
head,72.0800000000028,up
contact,72.36000000000274,reward
head,72.42000000000273,up
contact,72.5400000000027,reward
head,72.72000000000267,up
contact,72.86000000000264,reward
head,72.92000000000263,up
contact,73.02000000000261,reward
head,74.18000000000238,up
contact,74.50000000000232,reward
head,74.68000000000228,up
contact,74.84000000000225,reward
head,74.96000000000222,up
contact,75.1200000000022,reward
head,76.080000000002,up
contact,76.40000000000194,reward
head,76.46000000000193,up
contact,76.54000000000191,reward
head,76.68000000000188,up
contact,76.84000000000185,reward
head,76.96000000000183,up
contact,77.1000000000018,reward
head,79.28000000000137,up
contact,79.5800000000013,no_reward
head,80.0800000000012,up
contact,80.40000000000114,reward
head,80.46000000000113,up
contact,80.50000000000112,reward
head,80.6000000000011,up
contact,80.66000000000109,reward
head,80.94000000000104,up
contact,81.20000000000098,reward
head,82.1000000000008,up
contact,82.38000000000075,reward
head,82.6200000000007,up
contact,82.82000000000066,reward
head,82.86000000000065,up
contact,82.88000000000065,reward
head,82.92000000000064,up
contact,83.02000000000062,reward
head,84.74000000000028,up
contact,85.08000000000021,no_reward
head,86.25999999999998,up
contact,86.51999999999992,no_reward
head,88.1399999999996,up
contact,88.43999999999954,reward
head,88.61999999999951,up
contact,88.73999999999948,reward
head,88.77999999999948,up
contact,88.81999999999947,reward
head,88.97999999999944,up
contact,89.11999999999941,reward
head,90.11999999999921,up
contact,90.41999999999915,reward
head,90.61999999999911,up
contact,90.71999999999909,reward
head,90.75999999999908,up
contact,90.85999999999906,reward
head,90.91999999999905,up
contact,90.99999999999903,reward
head,92.1399999999988,up
contact,92.43999999999875,reward
head,92.49999999999874,up
contact,92.59999999999872,reward
head,92.75999999999868,up
contact,92.87999999999866,reward
head,96.83999999999787,up
contact,97.11999999999782,no_reward
head,100.37999999999717,up
contact,100.63999999999712,no_reward
head,102.1999999999968,up
contact,102.45999999999675,reward
head,102.6999999999967,up
contact,102.87999999999667,reward
head,102.93999999999666,up
contact,103.05999999999663,reward
head,103.09999999999663,up
contact,103.15999999999661,reward
head,104.15999999999642,up
contact,104.43999999999636,reward
head,104.55999999999634,up
contact,104.7599999999963,reward
head,104.79999999999629,up
contact,104.81999999999628,reward
head,104.85999999999628,up
contact,104.91999999999626,reward
head,105.05999999999624,up
contact,105.2199999999962,reward
head,106.17999999999601,up
contact,106.41999999999597,reward
head,106.45999999999596,up
contact,106.53999999999594,reward
head,106.59999999999593,up
contact,106.7399999999959,reward
head,106.93999999999586,up
contact,107.07999999999583,reward
head,108.15999999999562,up
contact,108.37999999999558,no_reward
head,109.37999999999538,up
contact,109.65999999999532,no_reward
head,110.11999999999523,up
contact,110.41999999999517,reward
head,110.85999999999508,up
contact,111.15999999999502,reward
head,112.07999999999484,up
contact,112.33999999999479,reward
head,112.37999999999478,up
contact,112.47999999999476,reward
head,112.57999999999474,up
contact,112.73999999999471,reward
head,112.83999999999469,up
contact,112.93999999999467,reward
head,117.67999999999373,up
contact,117.93999999999367,no_reward
head,124.43999999999238,up
contact,124.71999999999233,no_reward
head,126.97999999999188,up
contact,127.27999999999182,no_reward
head,128.13999999999174,up
contact,128.37999999999187,reward
head,128.639999999992,up
contact,128.8399999999921,reward
head,128.91999999999214,up
contact,129.0199999999922,reward
head,130.1999999999928,up
contact,130.47999999999294,reward
head,130.65999999999303,up
contact,130.83999999999313,reward
head,130.91999999999317,up
contact,131.03999999999323,reward
head,132.19999999999382,up
contact,132.49999999999397,reward
head,132.65999999999406,up
contact,132.83999999999415,reward
head,132.9199999999942,up
contact,133.01999999999424,reward
head,134.07999999999478,up
contact,134.35999999999493,reward
head,134.65999999999508,up
contact,134.8799999999952,reward
head,134.9199999999952,up
contact,135.01999999999526,reward
head,136.0799999999958,up
contact,136.35999999999595,reward
head,136.39999999999597,up
contact,136.49999999999602,reward
head,136.81999999999618,up
contact,136.99999999999628,reward
head,137.0599999999963,up
contact,137.2199999999964,reward
head,138.2199999999969,up
contact,138.45999999999702,no_reward
head,140.07999999999785,up
contact,140.359999999998,reward
head,140.43999999999804,up
contact,140.5399999999981,reward
head,140.69999999999817,up
contact,140.81999999999823,reward
head,142.0999999999989,up
contact,142.39999999999904,reward
head,142.6999999999992,up
contact,142.93999999999932,reward
head,142.97999999999934,up
contact,143.0799999999994,reward
head,144.11999999999992,up
contact,144.4600000000001,reward
head,144.70000000000022,up
contact,144.8800000000003,reward
head,144.96000000000035,up
contact,145.14000000000044,reward
head,146.36000000000107,up
contact,146.68000000000123,reward
head,146.72000000000125,up
contact,146.78000000000128,reward
head,146.96000000000137,up
contact,147.10000000000144,reward
head,158.1800000000071,up
contact,158.44000000000725,reward
head,158.48000000000727,up
contact,158.5200000000073,reward
