event,time,Simulation_reset
GO,0.02
NOGO,2.0200000000000014
GO,6.01999999999996
NOGO,8.019999999999918
GO,10.019999999999875
NOGO,12.019999999999833
GO,14.01999999999979
NOGO,18.019999999999705
GO,24.019999999999577
NOGO,30.01999999999945
GO,34.01999999999972
NOGO,36.02000000000003
GO,38.020000000000344
NOGO,40.02000000000066
GO,42.02000000000097
NOGO,46.020000000001595
GO,50.02000000000222
NOGO,56.02000000000316
GO,62.020000000004096
NOGO,64.0200000000044
GO,68.0200000000036
NOGO,70.02000000000321
GO,72.02000000000281
NOGO,78.02000000000162
GO,80.02000000000122
NOGO,84.02000000000042
GO,88.01999999999963
NOGO,94.01999999999843
GO,102.01999999999684
NOGO,108.01999999999565
GO,110.01999999999525
NOGO,114.01999999999445
GO,128.01999999999168
NOGO,138.0199999999968
GO,140.01999999999782
NOGO,148.02000000000191
GO,158.02000000000703
NOGO,164.0200000000101
GO,166.02000000001112
NOGO,168.02000000001215
GO,172.0200000000142
NOGO,176.02000000001624
GO,180.02000000001829
NOGO,182.0200000000193
GO,186.02000000002135
NOGO,192.02000000002442
GO,198.0200000000275
NOGO,206.0200000000316
GO,212.02000000003466
NOGO,214.02000000003568
GO,216.0200000000367
NOGO,218.02000000003773
GO,220.02000000003875
NOGO,222.02000000003977
GO,226.02000000004182
NOGO,228.02000000004284
GO,230.02000000004386
NOGO,236.02000000004693
GO,240.02000000004898
NOGO,248.02000000005307
GO,258.0200000000553
NOGO,260.02000000005347
GO,262.02000000005165
NOGO,264.02000000004983
GO,266.020000000048
NOGO,270.0200000000444
GO,272.02000000004256
NOGO,274.02000000004074
GO,276.0200000000389
NOGO,278.0200000000371
GO,282.02000000003346
NOGO,286.0200000000298
GO,288.020000000028
NOGO,290.0200000000262
GO,296.02000000002073
NOGO,304.02000000001345
GO,308.0200000000098
NOGO,312.0200000000062
GO,316.02000000000254
NOGO,318.0200000000007
GO,320.0199999999989
NOGO,322.0199999999971
GO,324.01999999999526
NOGO,326.01999999999344
GO,328.0199999999916
NOGO,330.0199999999898
GO,334.01999999998617
NOGO,338.01999999998253
GO,340.0199999999807
NOGO,342.0199999999789
GO,344.0199999999771
NOGO,346.01999999997525
GO,348.01999999997344
NOGO,352.0199999999698
GO,356.01999999996616
NOGO,358.01999999996434
GO,360.0199999999625
NOGO,364.0199999999589
GO,366.01999999995707
NOGO,372.0199999999516
GO,380.01999999994433
NOGO,382.0199999999425
GO,384.0199999999407
NOGO,386.0199999999389
GO,388.01999999993706
NOGO,390.01999999993524
GO,394.0199999999316
NOGO,396.0199999999298
GO,398.01999999992796
NOGO,402.0199999999243
GO,404.0199999999225
NOGO,406.0199999999207
GO,412.0199999999152
NOGO,416.0199999999116
GO,418.01999999990977
NOGO,422.01999999990613
GO,430.01999999989886
NOGO,432.01999999989704
GO,434.0199999998952
NOGO,442.01999999988794
GO,444.0199999998861
NOGO,448.0199999998825
GO,450.01999999988067
NOGO,452.01999999987885
GO,456.0199999998752
NOGO,458.0199999998734
GO,464.01999999986793
NOGO,468.0199999998643
GO,470.0199999998625
NOGO,472.01999999986066
GO,476.019999999857
NOGO,480.0199999998534
GO,482.01999999985156
NOGO,484.01999999984974
GO,486.0199999998479
NOGO,492.01999999984247
GO,494.01999999984065
NOGO,496.01999999983883
GO,500.0199999998352
NOGO,506.01999999982974
GO,510.0199999998261
NOGO,512.0199999998243
GO,518.0199999998189
NOGO,524.0199999998134
GO,526.0199999998116
NOGO,530.019999999808
GO,534.0199999998043
NOGO,536.0199999998025
GO,540.0199999997989
NOGO,542.019999999797
GO,550.0199999997898
NOGO,554.0199999997861
GO,556.0199999997843
NOGO,562.0199999997789
GO,564.019999999777
NOGO,566.0199999997752
GO,568.0199999997734
NOGO,572.0199999997698
GO,576.0199999997661
NOGO,578.0199999997643
GO,584.0199999997589
NOGO,590.0199999997534
GO,592.0199999997516
NOGO,594.0199999997498
